video_name,f-init,n-frames,video-frames,label-idx
UySzNwvkQKQ,117,1959,2316,Dodgeball
UyThFVEvNsI,391,331,1830,Playing badminton
UYUvjnlU9Ho,872,246,6077,Croquet
UYzgXZIRUR8,434,1431,5804,Longboarding
uz4Tb2RG1tY,74711,22753,150465,Sharpening knives
UZ9D6DhrmDI,6644,17925,32993,Playing rubik cube
UZBHdQZc0ZM,267,479,3992,Snow tubing
uZC3WPkta-I,97,356,2858,Croquet
UzCeMCr0lM8,25,1359,1463,Peeling potatoes
uZCov5TG-Y8,594,373,2116,Ironing clothes
UzdI8PLRiXg,10,220911,220944,Sharpening knives
uzgIBU9arcU,199,23918,25365,Swinging at the playground
UZIs0_W2Akw,482,2133,2991,Grooming horse
uZk7ciOa5aE,418,715,3795,Cumbia
UzmnkYD5YTA,714,1602,2529,Playing flauta
UZNw4utsywI,580,3890,5099,Skateboarding
UZPSbNS1LU0,158,2491,3075,Rollerblading
uZpVDAd7da8,34,270,305,Cutting the grass
U_ZW0tTvf0k,304,723,1286,Getting a piercing
uzXbaoWOm5o,1264,32,1466,Drinking coffee
-V00wKlFJA0,136,2385,2775,Playing bagpipes
v05j8FVewPc,1476,669,4422,Ironing clothes
v0mUPr68x2U,71316,3820,204128,Swimming
v0NEZPgjcXI,0,786,810,Doing a powerbomb
v13d7g_uUXM,572,1358,5018,Clean and jerk
V1AqyQ3qaQY,285,84,4924,Archery
V1CX5B7ih6c,40,44,772,Doing a powerbomb
v1FHFQ1UZHw,2175,1060,3938,Hanging wallpaper
v1Iv-ySc2LM,0,777,777,Mooping floor
V1ntLwOfkyE,194,1364,1680,Using the pommel horse
V1NtrnPz3sA,0,1978,1977,Shot put
v1ukgczEA5A,787,183,2875,Waxing skis
v2iIR1YLdz4,81,1478,1604,Using parallel bars
V2ltLccVh_Q,13197,28351,52167,Paintball
V2QIntSKqhA,5,1183,1190,Camel ride
V3dTp7_NyiE,0,27843,63734,Trimming branches or hedges
V3Sz4WWJ2_M,132470,50001,208731,Hanging wallpaper
V3uCGRAWG2M,121,2239,2603,Fixing bicycle
V3ZDyR7mVpc,910,742,5118,Waterskiing
V4BNtCtuSQQ,15,325,348,Mowing the lawn
v4KygkYPdp0,11154,151936,193228,Playing congas
V4_SJyhRGqA,0,3892,3890,Croquet
V4tqzi5uw9Y,3,184,258,Cutting the grass
V50vtrHboIE,2992,700,5489,Hula hoop
-V5_GMuMzc8,397,4175,5195,Getting a haircut
v5KAaaZD6uk,1239,2460,6778,Running a marathon
V5MvrOzQWZo,158,2546,2821,Using the balance beam
v5O_Yfeqza4,290,324,950,Throwing darts
v5peBgLKWL8,1061,284,4790,Skiing
V66cwBOS80A,919,4296,5215,Rafting
V6lFpCjRKC8,481,1399,1923,Javelin throw
V6s9eMtUnME,949,1641,3090,Cleaning windows
v79nh_3vpVk,0,201,3070,Playing field hockey
V7C34-4tBok,938,2101,3278,Washing dishes
v7o9uSu9AVI,0,5321,6074,Using parallel bars
v7OW60YncY4,1466,505,4102,Polishing forniture
v8Dqgro-f-U,0,3688,3818,Rope skipping
v8fS--GlXF4,0,2766,2764,Bullfighting
V8gr2EMHNwQ,224,247,3601,Sailing
v8jzbjQqNhE,3304,1165,6330,Kayaking
v8u8BiprYKs,16287,47317,80011,Trimming branches or hedges
V8UMJTrfXdw,6,223,235,Table soccer
v8XN1ajGeIw,184,2155,3805,Vacuuming floor
V90aT-d_FKo,0,1945,1944,Bathing dog
V9ktV85lA9E,18734,57453,88895,Wrapping presents
V9LQVhq2ePE,269,2151,3525,Installing carpet
V9nOM1VWdnc,383,3253,3782,Making a lemonade
v9vc_d-qFnk,22,1318,1455,Using parallel bars
V9xuy-rVj9w,552,30,4838,Snowboarding
-v9YLmGCYO0,6,2076,2167,Swinging at the playground
Va3NsrY1DJ8,160,1709,2139,Slacklining
VA8SXILXTj0,830,1590,6429,Making a lemonade
VAKQMtYrl4I,0,2188,2187,Walking the dog
vaqswUFfvMY,76,238,354,Clean and jerk
vAzTt06gpgE,6,4273,4382,Running a marathon
vB00ah6E5E4,11,1121,1129,Playing violin
vb1CG5i1lEs,170,5194,5484,Painting fence
vB2qMaP_JaI,1091,4787,6524,Braiding hair
vBCnsp-NEAg,309,3322,3637,Preparing pasta
vBdm15wRqig,746,55,4404,Surfing
VbhCWRXsEHQ,1371,2467,4415,Baking cookies
Vbkq1ldn3A8,23,2086,2167,Smoking hookah
vbLxVuLLPek,181,1252,1801,Playing bagpipes
VbP9fOp-Umg,277,5219,5738,Baton twirling
vbWdGj1sfO8,33,240,278,Doing crunches
_vbwjI1QA7g,2107,187,3259,Throwing darts
VbWomrZXIus,466,2994,3883,Skateboarding
VBY8feOQgy4,193,2427,4772,Doing fencing
vbyMT7bdUX4,706,2183,3247,Wrapping presents
VbzzcpsAPo8,39,207,1837,Ping-pong
Vc4NSwtI5jM,54,344,720,Hand car wash
VcbMGRcN9Cc,0,1733,1748,Table soccer
vcCwvRYqU2I,268,3177,3743,Raking leaves
VCdZ9gfzRWo,25,987,1167,Decorating the Christmas tree
vcE8e-fQBhs,2786,2577,5363,Plataform diving
VCg6_fuipp8,179,133,1478,High jump
Vckc3ZOollk,114,3534,3997,Playing blackjack
vcl8rFSCH4w,207,1194,2112,Snow tubing
VCldTcZi0aE,0,2767,2698,Drum corps
vcRCId1-xdA,272,767,3641,Drinking beer
vctal2m9Zvg,109,397,611,Calf roping
VcthLhKIntA,2097,4512,7040,Hula hoop
Vcv9P-4Tty0,5,1351,1362,Beach soccer
Vcxv3nyZpSs,1516,31434,37353,Cutting the grass
VcyO9tZ3NkY,1588,2028,3716,Fixing the roof
VD3kzQGuQnc,683,746,1914,Mixing drinks
vDaDT1vUOfI,793,4242,5202,Swimming
VdeYnCIbRJ4,0,238,237,Triple jump
VDX1IQnUMgo,629,767,1560,Playing water polo
v-dxQNxdMrU,487,1061,2738,Doing motocross
vdYFwqfqgJA,10,118211,118256,Playing ice hockey
Ve0Ufrv-T0s,0,70467,76244,Walking the dog
veaxOUe_8HE,0,5591,6169,Playing beach volleyball
VEDRmPt_-Ms,466,184,6953,Tumbling
VEihQG2UWKE,6,3744,3752,Kite flying
vEiQlqCy-rI,0,215,3190,Futsal
--veKG73Di4,1004,2288,3458,Playing congas
veKNTB-N9EQ,109791,5430,151353,Hand car wash
VeU_EBE-YPE,0,4327,4325,Playing guitarra
VEwZJ-5u_Xs,5,4276,4597,Kite flying
VEXswbPrwxE,0,2367,2366,Bullfighting
VEzhpSPnBrY,0,2193,2331,Kneeling
VE-zu8cdL44,10,990,2188,Walking the dog
Vf02ZDnbduk,809,1122,2157,Elliptical trainer
Vfb3LmFDols,712,2830,3900,BMX
vfJnUQ9Tax0,182,372,771,Washing hands
VFKUKX9ToNI,605,10603,11463,Plataform diving
vfLKyUMzFHg,225,1408,1718,Playing blackjack
VFOjLDa5VtA,640,46164,48640,Playing badminton
VFOpGMVouVg,776,3439,4878,Braiding hair
vFRSso8WQfY,1368,3517,5100,Making a lemonade
VFSSZXuMmgg,592,2948,4219,Rollerblading
VFUk9WX8y5w,135,110,4718,Longboarding
VFVAkH9zPIM,1065,1257,6152,Disc dog
VFvHqc5Bg-0,586,3984,5220,Snowboarding
vF-XFROSmv4,645,634,3509,Kayaking
Vg5Vfb16Kb8,708,322,2949,Putting on makeup
vgO3mzJGbSI,2694,273,4876,Getting a piercing
VgQ6a7oVx7g,258,1528,1876,Using parallel bars
VGVIaQuhdcI,3,589,984,Plastering
Vh8RINfopdk,14934,34135,56934,Doing nails
vH9gqDUaBQ0,1750,3317,5340,Sailing
vHejQlbAL78,26912,156450,189832,Skiing
Vi2gzCrS-fE,510,1728,2266,Sharpening knives
vi8zTSA6bhY,0,389,389,Swinging at the playground
vijDPbwU6vA,1903,108,2778,Chopping wood
VIjOP5ZBvHg,504,887,2132,Grooming dog
VIQG4W0vYxw,299,3251,3547,Running a marathon
vjCKf3el7pM,419,2641,5232,Wakeboarding
vJkL_4niC4w,0,4128,4224,Playing piano
Vjsd6Ec6eKA,148,2803,3667,Cheerleading
vjVtKL3xd8w,2748,543,4242,Removing curlers
vJyJG6Lvy9Q,530,2320,5406,Tumbling
VJyNbaAz6Xs,0,936,5019,Snowboarding
Vk-aKj0R65o,0,2700,2700,Doing fencing
VkJ03vm8FJk,886,577,2286,Playing flauta
VkRjs03YEjE,11,328,5861,Futsal
vKShqwBJrME,4519,58491,82860,Playing rubik cube
-vKXPND_mD8,6,230,241,Camel ride
vl7OBBTv7KY,781,5057,7044,Making a cake
vLEz1mHahdM,207,877,1181,Playing bagpipes
VlfnvORj6KY,172,3888,4348,Playing congas
VLg5XqBRorY,330,4232,5570,Making an omelette
vlIAZsrj6yk,21,4370,4614,Shaving
vLJz4a4NvRI,332,2529,3135,Playing blackjack
VLmZ3M3wSbo,6,168,3107,Putting in contact lenses
VLQQVNIZQqo,656,409,1581,Hammer throw
vlwOSDuiKQA,278,5420,6041,Playing racquetball
Vm07Uu4_iCE,10,67770,68284,Changing car wheel
VmD2k_dtddc,190,1715,2421,Playing lacrosse
vMdSEzQkRTg,93,27,121,Starting a campfire
vmFfa1yv72k,30279,70560,219925,Beer pong
VmjCJxgPSiE,139,43654,44722,Starting a campfire
VM-ldOw7e4Y,499,5891,6673,Long jump
VmwvfQDR4YQ,162,5023,5799,Capoeira
vMy5o7pvy4c,89,116,205,Hammer throw
VN-BUL75x5Y,1068,833,3513,Grooming dog
VnBZR-yBLXA,495,1740,3522,Peeling potatoes
V_Nj_BhesEY,603,1677,2493,Doing karate
vNMBtwYDH9E,153,477,3120,Using the balance beam
VNMj5YKHEsY,595,1270,5693,Playing ice hockey
VNR1j2U7gE4,31,1162,1200,Playing squash
VNROQWtYhlw,347,4960,5307,Having an ice cream
vNyXwHA_k5A,1815,616,4439,Playing drums
vNzTWjEFr-Y,25082,43121,69460,Playing guitarra
VO49rhXzhk4,0,4604,4664,Wrapping presents
voaGOm-rl9Y,106,1208,1551,Shoveling snow
VOGF4tBFEuw,6,890,899,Cutting the grass
vOI3hJ45lag,502,13,1757,Playing accordion
VOLBBe1br3Q,0,118,293,Cricket
VOnP9N7FAT8,192,4003,4751,Playing accordion
vOpFUVofoM4,579,1518,2095,Drinking coffee
VoQ2VhCqir0,729,311,3769,Fixing the roof
VOTBtV0CQ8c,689,5823,6659,Waterskiing
VOxaxr5LPiQ,5201,476,6788,Hula hoop
VOyKKN3NdXM,74782,3898,227187,Hand car wash
Vp63nbOfxgs,230,3083,3883,Playing violin
VpfLfFtu0d8,871,1800,4106,Making a sandwich
vPh9o_BuJaU,3176,6266,18364,Putting on shoes
vPhAXENSjiw,452,2538,5192,Cheerleading
-vPshfXc1fc,155,1249,1405,Welding
vpu4Bwq-xHI,21883,104873,132362,Playing flauta
Vpue9WHrcAk,5350,84905,90219,Smoking a cigarette
vpvhtd7CqUA,3553,192,5376,Bullfighting
vP-wI1egoHA,5,3282,3611,Riding bumper cars
Vq2mQvMp_c4,0,2932,3280,Horseback riding
vQ8NJRCSyb4,107,5249,5576,Kneeling
VqeeqABnpQk,204,2080,2452,Tango
-vqefJDOxkw,4,177,179,Triple jump
v-qFJJx0bTs,9943,110721,122550,Tug of war
VqTyewe2R1A,61,4072,4176,Drum corps
VqZr2oZk4z4,0,116,900,Scuba diving
vr0Wi359kWM,1551,2366,4143,Cleaning shoes
vr7iD3pjmSU,422,1154,2376,Archery
vREBYOCUCj0,1877,953,3343,Skiing
vRf9sof3dwU,850,785,1899,Hula hoop
VRiUhsafjRM,1055,1361,5933,Baking cookies
vrMWYB0UuGM,69,396,495,Playing squash
V_rril47Z5Q,423,4392,4936,Baton twirling
VRS48f5tj_c,0,4775,4776,Playing flauta
vruB4ViPGuE,897,10996,18051,Drinking coffee
vrWcBuRPDBw,858,688,3975,Horseback riding
vSAHWgFjQAY,525,2780,4738,Cumbia
VSdjLyGA8Oc,754,4963,5968,Hurling
vSExyDlV9JA,200,16205,45959,Playing beach volleyball
VshQp9mHeh4,20125,67351,106893,Playing kickball
Vshvpb9eecg,9350,18020,108931,Baking cookies
vSpl69BWMKI,271,143,2479,Trimming branches or hedges
VssVjdgvHrQ,146,1602,2354,Washing hands
vt46wY2Q9JQ,6,1598,1639,Decorating the Christmas tree
vT6bb2y34UE,365,969,1382,Wrapping presents
vt81bZ6_GcQ,278,4433,5175,Playing water polo
VTbMcI6nw54,674,162,1929,Using uneven bars
VTFIAQVjHv8,2112,287,5757,Skateboarding
Vtnn6yJqHqM,69,743,813,Playing piano
VToS7Ma-V4g,109,238,1228,Triple jump
VTtRk9vvZoY,505,3773,6112,Starting a campfire
vtYbJD2J8Tw,930,1199,2129,Removing curlers
vu-3Zi94F0M,11,251,273,Kayaking
vu65aIIJHtU,814,1450,3954,Snowboarding
VuEy38XdUgA,0,2943,2947,Shuffleboard
VufybWyvP98,373,125,2861,Playing water polo
VuGLqAda2hE,745,215,1767,Spinning
vULLe2qogZU,200,7901,8281,Hurling
v_UmAH95xls,0,3507,3507,Shaving legs
vUuC72xikqw,6,3197,6437,Carving jack-o-lanterns
VvbWwNDHJf4,433,3031,3708,Rollerblading
Vvco5y9PUFM,6,418,430,Powerbocking
vV_d5bfNmBQ,64,2842,3179,Playing beach volleyball
vvdmMyyAtN0,2647,2056,6651,Getting a haircut
VVezUub0ocQ,2108,541,5787,Clipping cat claws
v_Vg4a8igc0,0,36733,36677,Bathing dog
_vVKdZM5Cy8,105,1668,3209,Volleyball
VVLeWYKoNUE,0,10866,17950,Waterskiing
vvoqG7UQsdc,239,1031,1466,Pole vault
VVyE6rVJEuI,0,4340,4338,Zumba
vw64k9rIi_g,10807,3218,15451,Washing face
vwaQwo_5X-k,5,3330,3817,Breakdancing
VwclmKWo_-M,1762,1636,3621,Making a sandwich
vWGkTOLx57s,380,1385,1981,Using parallel bars
VWmSZPIoBlw,10,18590,18573,Removing ice from car
vWsPUB8dQMU,32343,122681,178685,Changing car wheel
vWULU8NttX8,2118,776,2895,BMX
vWz90CichbM,276,1028,1949,Fixing the roof
vX0fg06e9co,1334,4325,5855,Hula hoop
Vx4ZW7Xseyg,526,3281,4930,Springboard diving
Vx6vP1oxiAg,5,503,597,Camel ride
vX8L1RcZ4cc,114,799,1312,Doing karate
VXiaPftjWqQ,364,5463,6603,Laying tile
vXOT_VXWOqo,347,4545,5182,Hurling
vy5IRxiudmI,503,87,1646,Spinning
vycd0CJTwoA,104,2595,3348,Longboarding
VyD5Z0S9tXU,329,475,3349,Peeling potatoes
vygPNS-eAYM,0,1479,1478,Hopscotch
VyQ4ZbgqMXk,13490,3629,77562,Shuffleboard
vYxBAbbvSxc,145,2282,2634,Wakeboarding
V-Yz865cbn4,116,518,651,Cumbia
VZ2CPdIPa30,3348,2421,5768,Bungee jumping
-v-Zail6TNw,102,416,961,Playing harmonica
vZmDiMGYCo0,1624,1878,4017,Fun sliding down
VzR7cskYnng,0,1916,1916,Doing kickboxing
vZuy4OyWBsQ,105167,19447,164111,Washing dishes
vZVnMzH4pkc,72,1387,2101,Beer pong
vzxT-k8dsVs,44,1199,1296,Powerbocking
vZzl0RbIQPM,1051,2402,4460,Making a lemonade
W01QffZYsxQ,35,477,547,Doing crunches
W04glwJ_IYI,478,2009,2886,Grooming dog
W06Ojnv-Wxg,28,598,1321,Using parallel bars
W07hi9Y37Jg,11913,152686,200932,Playing accordion
W0dCIs9Y8yg,0,4054,4059,Skiing
W0EN9JeU66A,0,904,904,Swinging at the playground
W0M9tXQV3Xg,2330,3325,5743,Spinning
W0RYvQUUNe0,5,277,288,Windsurfing
W19-fYOO9sg,393,2006,2940,Fixing bicycle
W1Cp1UyY8S8,497,4616,5602,Painting fence
w1qa9NOiFbE,628,146,4281,Hand washing clothes
w24Pub_hNSw,0,1442,1441,Using the monkey bar
w2fsq9BOoZo,39277,99829,149812,Rock-paper-scissors
W2Wjbhsuacw,132,403,615,Starting a campfire
W2wyahjyTFc,125,132,379,Hopscotch
W34A9wUi-4g,5,3287,3402,Futsal
W3a7BIqWov4,100,361,1036,Playing ten pins
w3DvA9405_o,3022,61622,67986,Playing harmonica
W3fKTlm1BPs,520,6318,7091,Playing lacrosse
W3KCFRADoX8,2023,1921,4266,Braiding hair
W40iaV960sw,5,495,504,Camel ride
W4aPcuQSxFI,72306,34555,111480,Mooping floor
w4CiGbHLTBg,1720,1390,3351,Painting
w4QM4nztkkE,1080,1457,3958,Tug of war
W4XaqnwD6gU,31273,124306,186671,Playing violin
w50et2-vEOQ,574,1265,2762,Wakeboarding
W5cGKWhOTOU,54,454,1464,Putting on shoes
W5g1IIAOZqs,172,108,494,Ping-pong
w5J3Gt5WLwU,160,4015,4288,Playing water polo
W5jswt09V3s,2715,2914,5780,Capoeira
w5lQ5vNAksM,0,3046,3045,Playing flauta
W_5Mx-mfNmU,159,2025,2610,Starting a campfire
W5WfWmISKrk,0,3698,4674,Sumo
w69pipCSlM4,297,3350,3670,Waterskiing
w6Avae5on_0,0,37730,37851,Playing badminton
w6kBE7BHHeU,729,4136,5576,Arm wrestling
w6ofRgXA0xc,943,1345,2987,Starting a campfire
w6P9JrTGRlE,1718,735,2450,Drinking coffee
W6Sz8ajVsjc,256,239,3573,Paintball
w6xH78z3l08,553,1365,2114,Changing car wheel
W6y6Vmk5edg,0,2496,2714,Using the balance beam
W70Urhy8Yl4,5,4413,5550,Ice fishing
W74AfHdwWhM,32345,2849,107781,Having an ice cream
W7JxYa-PiB8,1,159,687,Tennis serve with ball bouncing
w83HV_L4AiU,252,327,1871,Rock-paper-scissors
W8eqlIPRWCk,232,2734,2979,Playing field hockey
W8ILh7ickB4,1876,408,2593,Washing dishes
w8LDUu66JWI,404,104,4798,Cheerleading
w8lqIgJn09Y,134,1442,1848,Hammer throw
w8PqH7bltJQ,1210,2587,4124,Fixing bicycle
w8rTULZCkzk,684,4234,5549,Cleaning shoes
w9cJ3FNGw_U,686,4584,5638,Calf roping
w9LRKWLmw0A,0,2166,2162,Mooping floor
w9M6GUCtoQQ,2437,2438,5577,Getting a tattoo
waF8oGaQqvI,2567,321,4043,Getting a tattoo
wAqQ-8OxhXY,237,2302,2575,Walking the dog
waTjpd7yDkc,10,71491,71549,Rollerblading
wAt_OsQe-qM,32265,43087,128444,Playing violin
WaWkDf6b_j4,397,1389,2043,High jump
wBbSb9Ubis4,0,4681,4800,Bullfighting
wBgU5jXb_V4,435,1416,2299,Playing polo
wBhtt9x74TA,5,152,753,Applying sunscreen
wBij_rEXdCk,1390,946,5500,Breakdancing
wBiRGLLjFVU,102,5059,5455,Slacklining
WBkqGBFsdgI,1280,184,3018,Shuffleboard
wBODR3P39Nw,2691,473,3373,Playing field hockey
wbrnTczxvVw,914,1201,5629,Hula hoop
wBy9_ZSfEVA,0,3478,3781,Kite flying
WC3GCmEqCBc,52527,39643,105954,Preparing salad
wCG7f6naJsQ,440,6607,7054,Assembling bicycle
wCGpPDYfs-s,3644,2256,5925,Playing drums
wC-k0Zfx-cM,217,685,2628,Sumo
WcQV3OzK_sc,1174,1992,6546,Getting a haircut
-wcSkAAeOK8,69045,152480,224767,Spinning
WD40PRo1quM,290,4324,4838,Cumbia
Wd8Kz1XRpdg,135,1736,4346,Drinking beer
wdb4-V33wIo,332,1185,3380,Shoveling snow
WdC6dVbfTvs,6,2097,4392,Getting a piercing
wdecG9VSAl0,5,474,4187,Canoeing
wDlbcTFI90o,484,1170,2266,Laying tile
WdNtrGxSm1Y,0,2745,2746,Disc dog
Wdp8yduPUX4,417,315,3881,Longboarding
wdsZn1Yu_5M,50,66,3571,Wakeboarding
WDvsx_q2h-4,651,1710,3524,Playing violin
WdX_4wwtkGg,0,2004,3518,Playing harmonica
We0DJIKCBOw,306,420,745,Clean and jerk
WE9Md637nbc,428,1640,2458,Cleaning shoes
We9NR-CaIgM,0,5409,5407,Capoeira
weB3srg6o4c,1458,1850,4114,Brushing teeth
weeD4A7gl2A,0,824,823,Hand car wash
wEgt41AJaU4,0,714,713,Paintball
wEI_iPEfLNk,3765,180,6434,Washing face
WEoelJQYlxk,1663,12198,64672,Hand car wash
WEohpavjsIY,306,2928,3268,Cumbia
wEwp63lUsrE,3167,375,3950,Welding
wfc_R5VnoHU,0,906,1141,Scuba diving
wfFnIYdSjCI,14,356,391,Playing lacrosse
wFmczV8lv-I,1577,343,3850,Using parallel bars
-wFNUGYf298,419,5182,5601,Doing kickboxing
WFqm48C2BPk,300,851,3965,Sailing
wfSh2F8ymIg,36,535,709,Snow tubing
wfUKi83iJCU,26491,69494,116297,Playing water polo
wfy5UXaAVnQ,220,181,2278,Rafting
wG0OD99mjdY,89,267,3572,Rock climbing
Wg0xG-eRTho,1104,2171,4781,Shaving legs
WGpz-hV-Ejw,6937,68281,77976,Rope skipping
Wgr9YpWni30,245,4660,4909,Slacklining
WGzUnE043iA,576,1511,2529,Canoeing
whcxrkF2hws,635,5421,6172,Volleyball
WhEdTfs7U5E,5,226,4265,Playing beach volleyball
WhhbKOSW7m0,429,1205,2073,Playing squash
w--HmpjK-s8,1189,471,2159,Playing congas
WhOsURGm0Kg,61,150,405,Beer pong
wHRHS7_4J_s,10286,51589,67034,Playing violin
whwserG3XGc,629,651,3214,Hurling
wHxB-5jKjbQ,66,2227,2360,Canoeing
_wHyOKf_fhc,528,4293,5254,Cumbia
WhYyvKiwLc8,747,57,1606,Arm wrestling
Wi9bm9omdoM,10,145139,146547,Rock-paper-scissors
wibcfckhRyU,0,1659,1679,Tug of war
wIcK3bQNqcA,50913,82160,140487,Assembling bicycle
wiflxvRl04M,10,63241,63295,Gargling mouthwash
WiGOn6O-S1g,13,438,468,Plataform diving
W_iKlOPSDos,338,1698,2363,Waterskiing
wipGHu-nmNY,171,138,1922,Mixing drinks
Wir90-9HmAI,41131,65467,122312,Breakdancing
wIthr5w6RV4,575,526,2276,Curling
Wiu7FVCc6DA,89,2836,3197,Paintball
wj0D-wiqEb0,54,668,2595,Playing flauta
WJ4tCIdAgVo,0,1339,1335,Hitting a pinata
wjcCl0jPxO4,126,202,2024,Washing face
wjD2BdbSb1o,170,1722,2739,Painting fence
WjEh7acrr5o,0,124,124,Knitting
wJOHmxQZPR4,655,533,5601,Sumo
WjueR8K-nnI,514,2505,3673,Riding bumper cars
wJV-kQRmaGc,0,24061,24085,Springboard diving
WJwLjPDvLrY,10,144861,176975,Playing beach volleyball
wj_xmkHjItg,341,4415,5090,Skiing
WjX-xi2Ocbo,73,604,676,Calf roping
wkJWeSw8FSE,147,470,627,Starting a campfire
WKLLTGbDI7w,256,2125,2378,Making a lemonade
WL4iqWa_1Z0,408,105,600,Drinking coffee
wlAnWPxnQ8k,140,2440,2789,Using the balance beam
wLcpMJv83XY,28200,137841,169012,Playing ten pins
wlO7PcigY-s,1632,21772,63451,Tennis serve with ball bouncing
WlsVDIIo2dk,138,5575,5906,Cumbia
WltsIClflnA,0,1036,1036,Swinging at the playground
WlYhEPyLcBc,122,986,2660,Playing badminton
wlYxVUJSJVI,921,4917,6635,Futsal
Wm1CL_g91G4,529,352,4710,Snow tubing
wM7FmqEj4PY,18,575,600,Ironing clothes
WmabLngcvas,17535,92011,126634,Camel ride
WMdeqUyHWSo,20307,5889,130143,Kite flying
wMDyshGO2og,0,3503,5211,Futsal
wmmOt79-Azo,16,660,712,Playing badminton
WMoofjkumOs,100,458,4597,Bullfighting
WmOTDAim7XM,0,15988,16039,Trimming branches or hedges
WmPkqkqAxyc,0,1156,1170,Cutting the grass
WmQC309JCAI,42366,12992,181070,Hurling
-Wmrg_0jxA8,278,26,2790,Rock-paper-scissors
WMx0-3GZGUI,204,1919,5468,Making a cake
WnLYDJ8Jwv8,91755,42505,134274,Washing face
WnoJmKZC_qg,691,1653,4337,Playing flauta
wNvLv7PtvQg,0,18947,18808,Kayaking
WnYqWQ005Tc,362,259,5948,Breakdancing
_wo35butdOc,160,58,495,Discus throw
wO9DGYTAX70,436,1248,4500,Grooming horse
wohWWAB47KM,0,221961,222224,Wakeboarding
w_OiqLfRJHI,2792,244,4902,Paintball
WOkHZ33CgAs,160,171,627,Doing a powerbomb
woLR9wHe0Vs,15,83,2540,Raking leaves
WOonpO98TdQ,823,6034,6940,Snatch
wott7JRSkOk,5,125,134,Table soccer
wOwWidUOaxc,502,1422,2197,Sumo
wOZdXVdiB04,7131,119349,134451,Dodgeball
WP8YccCA2Jc,31414,30148,73765,Removing ice from car
W-pFUV2O1l0,617,2736,4497,Getting a haircut
__wPHayoMgw,203,224,2741,Smoking hookah
W-poAYW1pb0,492,176,4048,Running a marathon
_Wq1OGf0MHM,385,2434,3578,Rafting
WQAVlmS5IWs,405,413,2759,Washing face
wQbVxdVTN-I,259,221,1509,Chopping wood
Wq-eDa62BcI,1519,2314,3834,Removing curlers
_wqhA-Ceqwc,869,507,6635,Sharpening knives
wqlEUeJzNVc,1653,2273,4154,Dodgeball
wqThk38AdEA,9,562,575,Playing flauta
wqZzLAPmr9k,496,3480,4423,Preparing pasta
wr_1p7obP-g,863,4129,5465,Laying tile
wr2FC2P3hIs,208,1457,2106,Getting a haircut
Wr69bnB86d0,1788,654,2852,Drinking beer
Wr7YbcQ_Q9g,37,749,1203,Cutting the grass
WreRcthWXv8,0,4354,4662,Rollerblading
Wr_Eu2M7U9E,555,4604,5475,Hanging wallpaper
wrf4MfW4MGg,234,16460,16692,Putting on makeup
wRKFbuczjsw,446,60,4304,Disc dog
wrn5qM9aVeo,835,2989,4058,Preparing pasta
WRv7Kpf1KT0,3,449,452,Applying sunscreen
WRXSn7DyaoI,183,3997,4194,Cumbia
WSaGZOdrjtM,205,63,5058,High jump
wsc5GIgVwN8,702,3755,5175,Longboarding
W_scepAxfPA,4139,3095,12369,Plataform diving
wSGrM1nrWq4,467,3293,4342,Blow-drying hair
WSGXoKV9vLs,745,2499,3909,Mixing drinks
WsHzMciP5X8,19542,4306,106188,Cricket
WSKx2EK_Bqc,1776,2764,5319,Playing congas
wsmMniNThlI,32,4168,4220,Horseback riding
WSpfyZuoi3A,6,594,2688,Snow tubing
WsqMDMOjuN4,884,4924,6831,Playing water polo
wsrSku74OpM,2,1884,2033,Beer pong
w-st-23ZQSs,1008,712,7030,Pole vault
wS_T-RMSSCE,0,310,1805,Playing water polo
WsXxnCQ_MIc,260,5321,6411,Blow-drying hair
wtA-5-6DRcY,0,2630,2628,River tubing
WtBr459dWY4,23756,58861,96993,Dodgeball
WTOTYZOu3MQ,31,3784,3861,Playing squash
wt-PGxOkL_s,604,749,5164,Hand washing clothes
WttP_X-aCEA,5,500,708,Using the monkey bar
Wu3wa5Rc_Qw,0,433,439,Canoeing
WUcjqCvYfQ0,2767,465,4514,Shaving
WUdefl_j2-8,636,1416,2976,Snowboarding
wUg9S2xx850,10,22843,30929,Playing kickball
wuHLveuf6PQ,0,1110,1401,Rollerblading
WUOiJOqrHlI,164,438,4385,Ping-pong
WUSEdPfHPoY,0,2686,3170,Playing squash
wUsmKmxxHYQ,1569,190,5295,Swimming
WUTHTWQb-5g,200,14661,15051,Playing field hockey
wuZkli4TSZQ,4,1287,1435,Hitting a pinata
wv2baWJtSoc,17603,14884,34377,Using the rowing machine
wV2c3sdctbs,5291,28364,50704,Putting on shoes
wVahCLOq4s0,63992,24513,165486,Carving jack-o-lanterns
WVaYjd1F8kg,2515,1672,4188,Preparing pasta
wVCDyGGog4I,722,4914,5829,Tai chi
wvewX55VADs,2606,2485,5202,Tango
WVkOtMX9Gg8,887,287,4987,Cricket
wvlyV067oOU,783,3056,4272,Dodgeball
WVM8itzRVjs,735,312,2641,Hurling
WV_MFi9EZeQ,367,749,1693,Removing ice from car
WvpiEwrWmWE,1692,160562,169820,Baton twirling
WVxP7f_OyEs,579,620,5249,Wakeboarding
WW0Sm6oDc9M,141,125,684,Playing ten pins
